ArrayTaskID	Model_Type	Subject	Sensor	Hours	Event	Sampling	Model	Binary	Epochs	Callbacks
1976	general	31-ns	left	dlh1	classification	_None	lr	True	1000	None
1977	general	31-ns	left	dlh1	classification	_downsample	randomforest	True	100	None
1978	general	31-ns	left	dlh1	classification	_downsample	randomforest	True	200	None
1979	general	31-ns	left	dlh1	classification	_downsample	randomforest	True	500	None
1980	general	31-ns	left	dlh1	classification	_downsample	randomforest	True	1000	None
1981	general	31-ns	left	dlh1	classification	_downsample	lr	True	100	None
1982	general	31-ns	left	dlh1	classification	_downsample	lr	True	200	None
1983	general	31-ns	left	dlh1	classification	_downsample	lr	True	500	None
1984	general	31-ns	left	dlh1	classification	_downsample	lr	True	1000	None
1985	general	31-ns	left	dlh1	classification	_smote	randomforest	True	100	None
1986	general	31-ns	left	dlh1	classification	_smote	randomforest	True	200	None
1987	general	31-ns	left	dlh1	classification	_smote	randomforest	True	500	None
1988	general	31-ns	left	dlh1	classification	_smote	randomforest	True	1000	None
1989	general	31-ns	left	dlh1	classification	_smote	lr	True	100	None
1990	general	31-ns	left	dlh1	classification	_smote	lr	True	200	None
1991	general	31-ns	left	dlh1	classification	_smote	lr	True	500	None
1992	general	31-ns	left	dlh1	classification	_smote	lr	True	1000	None
1993	general	31-ns	left	dlh2	classification	_None	randomforest	True	100	None
1994	general	31-ns	left	dlh2	classification	_None	randomforest	True	200	None
1995	general	31-ns	left	dlh2	classification	_None	randomforest	True	500	None
1996	general	31-ns	left	dlh2	classification	_None	randomforest	True	1000	None
1997	general	31-ns	left	dlh2	classification	_None	lr	True	100	None
1998	general	31-ns	left	dlh2	classification	_None	lr	True	200	None
1999	general	31-ns	left	dlh2	classification	_None	lr	True	500	None
2000	general	31-ns	left	dlh2	classification	_None	lr	True	1000	None
2001	general	31-ns	left	dlh2	classification	_downsample	randomforest	True	100	None
2002	general	31-ns	left	dlh2	classification	_downsample	randomforest	True	200	None
2003	general	31-ns	left	dlh2	classification	_downsample	randomforest	True	500	None
2004	general	31-ns	left	dlh2	classification	_downsample	randomforest	True	1000	None
2005	general	31-ns	left	dlh2	classification	_downsample	lr	True	100	None
2006	general	31-ns	left	dlh2	classification	_downsample	lr	True	200	None
2007	general	31-ns	left	dlh2	classification	_downsample	lr	True	500	None
2008	general	31-ns	left	dlh2	classification	_downsample	lr	True	1000	None
2009	general	31-ns	left	dlh2	classification	_smote	randomforest	True	100	None
2010	general	31-ns	left	dlh2	classification	_smote	randomforest	True	200	None
2011	general	31-ns	left	dlh2	classification	_smote	randomforest	True	500	None
2012	general	31-ns	left	dlh2	classification	_smote	randomforest	True	1000	None
2013	general	31-ns	left	dlh2	classification	_smote	lr	True	100	None
2014	general	31-ns	left	dlh2	classification	_smote	lr	True	200	None
2015	general	31-ns	left	dlh2	classification	_smote	lr	True	500	None
2016	general	31-ns	left	dlh2	classification	_smote	lr	True	1000	None
2017	general	32-rf	left	dlh0	classification	_None	randomforest	True	100	None
2018	general	32-rf	left	dlh0	classification	_None	randomforest	True	200	None
2019	general	32-rf	left	dlh0	classification	_None	randomforest	True	500	None
2020	general	32-rf	left	dlh0	classification	_None	randomforest	True	1000	None
2021	general	32-rf	left	dlh0	classification	_None	lr	True	100	None
2022	general	32-rf	left	dlh0	classification	_None	lr	True	200	None
2023	general	32-rf	left	dlh0	classification	_None	lr	True	500	None
2024	general	32-rf	left	dlh0	classification	_None	lr	True	1000	None
2025	general	32-rf	left	dlh0	classification	_downsample	randomforest	True	100	None
2026	general	32-rf	left	dlh0	classification	_downsample	randomforest	True	200	None
2027	general	32-rf	left	dlh0	classification	_downsample	randomforest	True	500	None
2028	general	32-rf	left	dlh0	classification	_downsample	randomforest	True	1000	None
2029	general	32-rf	left	dlh0	classification	_downsample	lr	True	100	None
2030	general	32-rf	left	dlh0	classification	_downsample	lr	True	200	None
2031	general	32-rf	left	dlh0	classification	_downsample	lr	True	500	None
2032	general	32-rf	left	dlh0	classification	_downsample	lr	True	1000	None
2033	general	32-rf	left	dlh0	classification	_smote	randomforest	True	100	None
2034	general	32-rf	left	dlh0	classification	_smote	randomforest	True	200	None
2035	general	32-rf	left	dlh0	classification	_smote	randomforest	True	500	None
2036	general	32-rf	left	dlh0	classification	_smote	randomforest	True	1000	None
2037	general	32-rf	left	dlh0	classification	_smote	lr	True	100	None
2038	general	32-rf	left	dlh0	classification	_smote	lr	True	200	None
2039	general	32-rf	left	dlh0	classification	_smote	lr	True	500	None
2040	general	32-rf	left	dlh0	classification	_smote	lr	True	1000	None
2041	general	32-rf	left	dlh1	classification	_None	randomforest	True	100	None
2042	general	32-rf	left	dlh1	classification	_None	randomforest	True	200	None
2043	general	32-rf	left	dlh1	classification	_None	randomforest	True	500	None
2044	general	32-rf	left	dlh1	classification	_None	randomforest	True	1000	None
2045	general	32-rf	left	dlh1	classification	_None	lr	True	100	None
2046	general	32-rf	left	dlh1	classification	_None	lr	True	200	None
2047	general	32-rf	left	dlh1	classification	_None	lr	True	500	None
2048	general	32-rf	left	dlh1	classification	_None	lr	True	1000	None
2049	general	32-rf	left	dlh1	classification	_downsample	randomforest	True	100	None
2050	general	32-rf	left	dlh1	classification	_downsample	randomforest	True	200	None
2051	general	32-rf	left	dlh1	classification	_downsample	randomforest	True	500	None
2052	general	32-rf	left	dlh1	classification	_downsample	randomforest	True	1000	None
2053	general	32-rf	left	dlh1	classification	_downsample	lr	True	100	None
2054	general	32-rf	left	dlh1	classification	_downsample	lr	True	200	None
2055	general	32-rf	left	dlh1	classification	_downsample	lr	True	500	None
2056	general	32-rf	left	dlh1	classification	_downsample	lr	True	1000	None
2057	general	32-rf	left	dlh1	classification	_smote	randomforest	True	100	None
2058	general	32-rf	left	dlh1	classification	_smote	randomforest	True	200	None
2059	general	32-rf	left	dlh1	classification	_smote	randomforest	True	500	None
2060	general	32-rf	left	dlh1	classification	_smote	randomforest	True	1000	None
2061	general	32-rf	left	dlh1	classification	_smote	lr	True	100	None
2062	general	32-rf	left	dlh1	classification	_smote	lr	True	200	None
2063	general	32-rf	left	dlh1	classification	_smote	lr	True	500	None
2064	general	32-rf	left	dlh1	classification	_smote	lr	True	1000	None
2065	general	32-rf	left	dlh2	classification	_None	randomforest	True	100	None
2066	general	32-rf	left	dlh2	classification	_None	randomforest	True	200	None
2067	general	32-rf	left	dlh2	classification	_None	randomforest	True	500	None
2068	general	32-rf	left	dlh2	classification	_None	randomforest	True	1000	None
2069	general	32-rf	left	dlh2	classification	_None	lr	True	100	None
2070	general	32-rf	left	dlh2	classification	_None	lr	True	200	None
2071	general	32-rf	left	dlh2	classification	_None	lr	True	500	None
2072	general	32-rf	left	dlh2	classification	_None	lr	True	1000	None
2073	general	32-rf	left	dlh2	classification	_downsample	randomforest	True	100	None
2074	general	32-rf	left	dlh2	classification	_downsample	randomforest	True	200	None
2075	general	32-rf	left	dlh2	classification	_downsample	randomforest	True	500	None
2076	general	32-rf	left	dlh2	classification	_downsample	randomforest	True	1000	None
2077	general	32-rf	left	dlh2	classification	_downsample	lr	True	100	None
2078	general	32-rf	left	dlh2	classification	_downsample	lr	True	200	None
2079	general	32-rf	left	dlh2	classification	_downsample	lr	True	500	None
2080	general	32-rf	left	dlh2	classification	_downsample	lr	True	1000	None
2081	general	32-rf	left	dlh2	classification	_smote	randomforest	True	100	None
2082	general	32-rf	left	dlh2	classification	_smote	randomforest	True	200	None
2083	general	32-rf	left	dlh2	classification	_smote	randomforest	True	500	None
2084	general	32-rf	left	dlh2	classification	_smote	randomforest	True	1000	None
2085	general	32-rf	left	dlh2	classification	_smote	lr	True	100	None
2086	general	32-rf	left	dlh2	classification	_smote	lr	True	200	None
2087	general	32-rf	left	dlh2	classification	_smote	lr	True	500	None
2088	general	32-rf	left	dlh2	classification	_smote	lr	True	1000	None
2089	general	36-af	left	dlh0	classification	_None	randomforest	True	100	None
2090	general	36-af	left	dlh0	classification	_None	randomforest	True	200	None
2091	general	36-af	left	dlh0	classification	_None	randomforest	True	500	None
2092	general	36-af	left	dlh0	classification	_None	randomforest	True	1000	None
2093	general	36-af	left	dlh0	classification	_None	lr	True	100	None
2094	general	36-af	left	dlh0	classification	_None	lr	True	200	None
2095	general	36-af	left	dlh0	classification	_None	lr	True	500	None
2096	general	36-af	left	dlh0	classification	_None	lr	True	1000	None
2097	general	36-af	left	dlh0	classification	_downsample	randomforest	True	100	None
2098	general	36-af	left	dlh0	classification	_downsample	randomforest	True	200	None
2099	general	36-af	left	dlh0	classification	_downsample	randomforest	True	500	None
2100	general	36-af	left	dlh0	classification	_downsample	randomforest	True	1000	None
2101	general	36-af	left	dlh0	classification	_downsample	lr	True	100	None
2102	general	36-af	left	dlh0	classification	_downsample	lr	True	200	None
2103	general	36-af	left	dlh0	classification	_downsample	lr	True	500	None
2104	general	36-af	left	dlh0	classification	_downsample	lr	True	1000	None
2105	general	36-af	left	dlh0	classification	_smote	randomforest	True	100	None
2106	general	36-af	left	dlh0	classification	_smote	randomforest	True	200	None
2107	general	36-af	left	dlh0	classification	_smote	randomforest	True	500	None
2108	general	36-af	left	dlh0	classification	_smote	randomforest	True	1000	None
2109	general	36-af	left	dlh0	classification	_smote	lr	True	100	None
2110	general	36-af	left	dlh0	classification	_smote	lr	True	200	None
2111	general	36-af	left	dlh0	classification	_smote	lr	True	500	None
2112	general	36-af	left	dlh0	classification	_smote	lr	True	1000	None
2113	general	36-af	left	dlh1	classification	_None	randomforest	True	100	None
2114	general	36-af	left	dlh1	classification	_None	randomforest	True	200	None
2115	general	36-af	left	dlh1	classification	_None	randomforest	True	500	None
2116	general	36-af	left	dlh1	classification	_None	randomforest	True	1000	None
2117	general	36-af	left	dlh1	classification	_None	lr	True	100	None
2118	general	36-af	left	dlh1	classification	_None	lr	True	200	None
2119	general	36-af	left	dlh1	classification	_None	lr	True	500	None
2120	general	36-af	left	dlh1	classification	_None	lr	True	1000	None
2121	general	36-af	left	dlh1	classification	_downsample	randomforest	True	100	None
2122	general	36-af	left	dlh1	classification	_downsample	randomforest	True	200	None
2123	general	36-af	left	dlh1	classification	_downsample	randomforest	True	500	None
2124	general	36-af	left	dlh1	classification	_downsample	randomforest	True	1000	None
2125	general	36-af	left	dlh1	classification	_downsample	lr	True	100	None
2126	general	36-af	left	dlh1	classification	_downsample	lr	True	200	None
2127	general	36-af	left	dlh1	classification	_downsample	lr	True	500	None
2128	general	36-af	left	dlh1	classification	_downsample	lr	True	1000	None
2129	general	36-af	left	dlh1	classification	_smote	randomforest	True	100	None
2130	general	36-af	left	dlh1	classification	_smote	randomforest	True	200	None
2131	general	36-af	left	dlh1	classification	_smote	randomforest	True	500	None
2132	general	36-af	left	dlh1	classification	_smote	randomforest	True	1000	None
2133	general	36-af	left	dlh1	classification	_smote	lr	True	100	None
2134	general	36-af	left	dlh1	classification	_smote	lr	True	200	None
2135	general	36-af	left	dlh1	classification	_smote	lr	True	500	None
2136	general	36-af	left	dlh1	classification	_smote	lr	True	1000	None
2137	general	36-af	left	dlh2	classification	_None	randomforest	True	100	None
2138	general	36-af	left	dlh2	classification	_None	randomforest	True	200	None
2139	general	36-af	left	dlh2	classification	_None	randomforest	True	500	None
2140	general	36-af	left	dlh2	classification	_None	randomforest	True	1000	None
2141	general	36-af	left	dlh2	classification	_None	lr	True	100	None
2142	general	36-af	left	dlh2	classification	_None	lr	True	200	None
2143	general	36-af	left	dlh2	classification	_None	lr	True	500	None
2144	general	36-af	left	dlh2	classification	_None	lr	True	1000	None
2145	general	36-af	left	dlh2	classification	_downsample	randomforest	True	100	None
2146	general	36-af	left	dlh2	classification	_downsample	randomforest	True	200	None
2147	general	36-af	left	dlh2	classification	_downsample	randomforest	True	500	None
2148	general	36-af	left	dlh2	classification	_downsample	randomforest	True	1000	None
2149	general	36-af	left	dlh2	classification	_downsample	lr	True	100	None
2150	general	36-af	left	dlh2	classification	_downsample	lr	True	200	None
2151	general	36-af	left	dlh2	classification	_downsample	lr	True	500	None
2152	general	36-af	left	dlh2	classification	_downsample	lr	True	1000	None
2153	general	36-af	left	dlh2	classification	_smote	randomforest	True	100	None
2154	general	36-af	left	dlh2	classification	_smote	randomforest	True	200	None
2155	general	36-af	left	dlh2	classification	_smote	randomforest	True	500	None
2156	general	36-af	left	dlh2	classification	_smote	randomforest	True	1000	None
2157	general	36-af	left	dlh2	classification	_smote	lr	True	100	None
2158	general	36-af	left	dlh2	classification	_smote	lr	True	200	None
2159	general	36-af	left	dlh2	classification	_smote	lr	True	500	None
2160	general	36-af	left	dlh2	classification	_smote	lr	True	1000	None
2161	general	38-cs	left	dlh0	classification	_None	randomforest	True	100	None
2162	general	38-cs	left	dlh0	classification	_None	randomforest	True	200	None
2163	general	38-cs	left	dlh0	classification	_None	randomforest	True	500	None
2164	general	38-cs	left	dlh0	classification	_None	randomforest	True	1000	None
2165	general	38-cs	left	dlh0	classification	_None	lr	True	100	None
2166	general	38-cs	left	dlh0	classification	_None	lr	True	200	None
2167	general	38-cs	left	dlh0	classification	_None	lr	True	500	None
2168	general	38-cs	left	dlh0	classification	_None	lr	True	1000	None
2169	general	38-cs	left	dlh0	classification	_downsample	randomforest	True	100	None
2170	general	38-cs	left	dlh0	classification	_downsample	randomforest	True	200	None
2171	general	38-cs	left	dlh0	classification	_downsample	randomforest	True	500	None
2172	general	38-cs	left	dlh0	classification	_downsample	randomforest	True	1000	None
2173	general	38-cs	left	dlh0	classification	_downsample	lr	True	100	None
2174	general	38-cs	left	dlh0	classification	_downsample	lr	True	200	None
2175	general	38-cs	left	dlh0	classification	_downsample	lr	True	500	None
2176	general	38-cs	left	dlh0	classification	_downsample	lr	True	1000	None
2177	general	38-cs	left	dlh0	classification	_smote	randomforest	True	100	None
2178	general	38-cs	left	dlh0	classification	_smote	randomforest	True	200	None
2179	general	38-cs	left	dlh0	classification	_smote	randomforest	True	500	None
2180	general	38-cs	left	dlh0	classification	_smote	randomforest	True	1000	None
2181	general	38-cs	left	dlh0	classification	_smote	lr	True	100	None
2182	general	38-cs	left	dlh0	classification	_smote	lr	True	200	None
2183	general	38-cs	left	dlh0	classification	_smote	lr	True	500	None
2184	general	38-cs	left	dlh0	classification	_smote	lr	True	1000	None
2185	general	38-cs	left	dlh1	classification	_None	randomforest	True	100	None
2186	general	38-cs	left	dlh1	classification	_None	randomforest	True	200	None
2187	general	38-cs	left	dlh1	classification	_None	randomforest	True	500	None
2188	general	38-cs	left	dlh1	classification	_None	randomforest	True	1000	None
2189	general	38-cs	left	dlh1	classification	_None	lr	True	100	None
2190	general	38-cs	left	dlh1	classification	_None	lr	True	200	None
2191	general	38-cs	left	dlh1	classification	_None	lr	True	500	None
2192	general	38-cs	left	dlh1	classification	_None	lr	True	1000	None
2193	general	38-cs	left	dlh1	classification	_downsample	randomforest	True	100	None
2194	general	38-cs	left	dlh1	classification	_downsample	randomforest	True	200	None
2195	general	38-cs	left	dlh1	classification	_downsample	randomforest	True	500	None
2196	general	38-cs	left	dlh1	classification	_downsample	randomforest	True	1000	None
2197	general	38-cs	left	dlh1	classification	_downsample	lr	True	100	None
2198	general	38-cs	left	dlh1	classification	_downsample	lr	True	200	None
2199	general	38-cs	left	dlh1	classification	_downsample	lr	True	500	None
2200	general	38-cs	left	dlh1	classification	_downsample	lr	True	1000	None
2201	general	38-cs	left	dlh1	classification	_smote	randomforest	True	100	None
2202	general	38-cs	left	dlh1	classification	_smote	randomforest	True	200	None
2203	general	38-cs	left	dlh1	classification	_smote	randomforest	True	500	None
2204	general	38-cs	left	dlh1	classification	_smote	randomforest	True	1000	None
2205	general	38-cs	left	dlh1	classification	_smote	lr	True	100	None
2206	general	38-cs	left	dlh1	classification	_smote	lr	True	200	None
2207	general	38-cs	left	dlh1	classification	_smote	lr	True	500	None
2208	general	38-cs	left	dlh1	classification	_smote	lr	True	1000	None
2209	general	38-cs	left	dlh2	classification	_None	randomforest	True	100	None
2210	general	38-cs	left	dlh2	classification	_None	randomforest	True	200	None
2211	general	38-cs	left	dlh2	classification	_None	randomforest	True	500	None
2212	general	38-cs	left	dlh2	classification	_None	randomforest	True	1000	None
2213	general	38-cs	left	dlh2	classification	_None	lr	True	100	None
2214	general	38-cs	left	dlh2	classification	_None	lr	True	200	None
2215	general	38-cs	left	dlh2	classification	_None	lr	True	500	None
2216	general	38-cs	left	dlh2	classification	_None	lr	True	1000	None
2217	general	38-cs	left	dlh2	classification	_downsample	randomforest	True	100	None
2218	general	38-cs	left	dlh2	classification	_downsample	randomforest	True	200	None
2219	general	38-cs	left	dlh2	classification	_downsample	randomforest	True	500	None
2220	general	38-cs	left	dlh2	classification	_downsample	randomforest	True	1000	None
2221	general	38-cs	left	dlh2	classification	_downsample	lr	True	100	None
2222	general	38-cs	left	dlh2	classification	_downsample	lr	True	200	None
2223	general	38-cs	left	dlh2	classification	_downsample	lr	True	500	None
2224	general	38-cs	left	dlh2	classification	_downsample	lr	True	1000	None
2225	general	38-cs	left	dlh2	classification	_smote	randomforest	True	100	None
2226	general	38-cs	left	dlh2	classification	_smote	randomforest	True	200	None
2227	general	38-cs	left	dlh2	classification	_smote	randomforest	True	500	None
2228	general	38-cs	left	dlh2	classification	_smote	randomforest	True	1000	None
2229	general	38-cs	left	dlh2	classification	_smote	lr	True	100	None
2230	general	38-cs	left	dlh2	classification	_smote	lr	True	200	None
2231	general	38-cs	left	dlh2	classification	_smote	lr	True	500	None
2232	general	38-cs	left	dlh2	classification	_smote	lr	True	1000	None
2233	general	39-dg	left	dlh0	classification	_None	randomforest	True	100	None
2234	general	39-dg	left	dlh0	classification	_None	randomforest	True	200	None
2235	general	39-dg	left	dlh0	classification	_None	randomforest	True	500	None
2236	general	39-dg	left	dlh0	classification	_None	randomforest	True	1000	None
2237	general	39-dg	left	dlh0	classification	_None	lr	True	100	None
2238	general	39-dg	left	dlh0	classification	_None	lr	True	200	None
2239	general	39-dg	left	dlh0	classification	_None	lr	True	500	None
2240	general	39-dg	left	dlh0	classification	_None	lr	True	1000	None
2241	general	39-dg	left	dlh0	classification	_downsample	randomforest	True	100	None
2242	general	39-dg	left	dlh0	classification	_downsample	randomforest	True	200	None
2243	general	39-dg	left	dlh0	classification	_downsample	randomforest	True	500	None
2244	general	39-dg	left	dlh0	classification	_downsample	randomforest	True	1000	None
2245	general	39-dg	left	dlh0	classification	_downsample	lr	True	100	None
2246	general	39-dg	left	dlh0	classification	_downsample	lr	True	200	None
2247	general	39-dg	left	dlh0	classification	_downsample	lr	True	500	None
2248	general	39-dg	left	dlh0	classification	_downsample	lr	True	1000	None
2249	general	39-dg	left	dlh0	classification	_smote	randomforest	True	100	None
2250	general	39-dg	left	dlh0	classification	_smote	randomforest	True	200	None
2251	general	39-dg	left	dlh0	classification	_smote	randomforest	True	500	None
2252	general	39-dg	left	dlh0	classification	_smote	randomforest	True	1000	None
2253	general	39-dg	left	dlh0	classification	_smote	lr	True	100	None
2254	general	39-dg	left	dlh0	classification	_smote	lr	True	200	None
2255	general	39-dg	left	dlh0	classification	_smote	lr	True	500	None
2256	general	39-dg	left	dlh0	classification	_smote	lr	True	1000	None
2257	general	39-dg	left	dlh1	classification	_None	randomforest	True	100	None
2258	general	39-dg	left	dlh1	classification	_None	randomforest	True	200	None
2259	general	39-dg	left	dlh1	classification	_None	randomforest	True	500	None
2260	general	39-dg	left	dlh1	classification	_None	randomforest	True	1000	None
2261	general	39-dg	left	dlh1	classification	_None	lr	True	100	None
2262	general	39-dg	left	dlh1	classification	_None	lr	True	200	None
2263	general	39-dg	left	dlh1	classification	_None	lr	True	500	None
2264	general	39-dg	left	dlh1	classification	_None	lr	True	1000	None
2265	general	39-dg	left	dlh1	classification	_downsample	randomforest	True	100	None
2266	general	39-dg	left	dlh1	classification	_downsample	randomforest	True	200	None
2267	general	39-dg	left	dlh1	classification	_downsample	randomforest	True	500	None
2268	general	39-dg	left	dlh1	classification	_downsample	randomforest	True	1000	None
2269	general	39-dg	left	dlh1	classification	_downsample	lr	True	100	None
2270	general	39-dg	left	dlh1	classification	_downsample	lr	True	200	None
2271	general	39-dg	left	dlh1	classification	_downsample	lr	True	500	None
2272	general	39-dg	left	dlh1	classification	_downsample	lr	True	1000	None
2273	general	39-dg	left	dlh1	classification	_smote	randomforest	True	100	None
2274	general	39-dg	left	dlh1	classification	_smote	randomforest	True	200	None
2275	general	39-dg	left	dlh1	classification	_smote	randomforest	True	500	None
2276	general	39-dg	left	dlh1	classification	_smote	randomforest	True	1000	None
2277	general	39-dg	left	dlh1	classification	_smote	lr	True	100	None
2278	general	39-dg	left	dlh1	classification	_smote	lr	True	200	None
2279	general	39-dg	left	dlh1	classification	_smote	lr	True	500	None
2280	general	39-dg	left	dlh1	classification	_smote	lr	True	1000	None
2281	general	39-dg	left	dlh2	classification	_None	randomforest	True	100	None
2282	general	39-dg	left	dlh2	classification	_None	randomforest	True	200	None
2283	general	39-dg	left	dlh2	classification	_None	randomforest	True	500	None
2284	general	39-dg	left	dlh2	classification	_None	randomforest	True	1000	None
2285	general	39-dg	left	dlh2	classification	_None	lr	True	100	None
2286	general	39-dg	left	dlh2	classification	_None	lr	True	200	None
2287	general	39-dg	left	dlh2	classification	_None	lr	True	500	None
2288	general	39-dg	left	dlh2	classification	_None	lr	True	1000	None
2289	general	39-dg	left	dlh2	classification	_downsample	randomforest	True	100	None
2290	general	39-dg	left	dlh2	classification	_downsample	randomforest	True	200	None
2291	general	39-dg	left	dlh2	classification	_downsample	randomforest	True	500	None
2292	general	39-dg	left	dlh2	classification	_downsample	randomforest	True	1000	None
2293	general	39-dg	left	dlh2	classification	_downsample	lr	True	100	None
2294	general	39-dg	left	dlh2	classification	_downsample	lr	True	200	None
2295	general	39-dg	left	dlh2	classification	_downsample	lr	True	500	None
2296	general	39-dg	left	dlh2	classification	_downsample	lr	True	1000	None
2297	general	39-dg	left	dlh2	classification	_smote	randomforest	True	100	None
2298	general	39-dg	left	dlh2	classification	_smote	randomforest	True	200	None
2299	general	39-dg	left	dlh2	classification	_smote	randomforest	True	500	None
2300	general	39-dg	left	dlh2	classification	_smote	randomforest	True	1000	None
2301	general	39-dg	left	dlh2	classification	_smote	lr	True	100	None
2302	general	39-dg	left	dlh2	classification	_smote	lr	True	200	None
2303	general	39-dg	left	dlh2	classification	_smote	lr	True	500	None
2304	general	39-dg	left	dlh2	classification	_smote	lr	True	1000	None
2305	general	4-rs	left	dlh0	classification	_None	randomforest	True	100	None
2306	general	4-rs	left	dlh0	classification	_None	randomforest	True	200	None
2307	general	4-rs	left	dlh0	classification	_None	randomforest	True	500	None
2308	general	4-rs	left	dlh0	classification	_None	randomforest	True	1000	None
2309	general	4-rs	left	dlh0	classification	_None	lr	True	100	None
2310	general	4-rs	left	dlh0	classification	_None	lr	True	200	None
2311	general	4-rs	left	dlh0	classification	_None	lr	True	500	None
2312	general	4-rs	left	dlh0	classification	_None	lr	True	1000	None
2313	general	4-rs	left	dlh0	classification	_downsample	randomforest	True	100	None
2314	general	4-rs	left	dlh0	classification	_downsample	randomforest	True	200	None
2315	general	4-rs	left	dlh0	classification	_downsample	randomforest	True	500	None
2316	general	4-rs	left	dlh0	classification	_downsample	randomforest	True	1000	None
2317	general	4-rs	left	dlh0	classification	_downsample	lr	True	100	None
2318	general	4-rs	left	dlh0	classification	_downsample	lr	True	200	None
2319	general	4-rs	left	dlh0	classification	_downsample	lr	True	500	None
2320	general	4-rs	left	dlh0	classification	_downsample	lr	True	1000	None
2321	general	4-rs	left	dlh0	classification	_smote	randomforest	True	100	None
2322	general	4-rs	left	dlh0	classification	_smote	randomforest	True	200	None
2323	general	4-rs	left	dlh0	classification	_smote	randomforest	True	500	None
2324	general	4-rs	left	dlh0	classification	_smote	randomforest	True	1000	None
2325	general	4-rs	left	dlh0	classification	_smote	lr	True	100	None
2326	general	4-rs	left	dlh0	classification	_smote	lr	True	200	None
2327	general	4-rs	left	dlh0	classification	_smote	lr	True	500	None
2328	general	4-rs	left	dlh0	classification	_smote	lr	True	1000	None
2329	general	4-rs	left	dlh1	classification	_None	randomforest	True	100	None
2330	general	4-rs	left	dlh1	classification	_None	randomforest	True	200	None
2331	general	4-rs	left	dlh1	classification	_None	randomforest	True	500	None
2332	general	4-rs	left	dlh1	classification	_None	randomforest	True	1000	None
2333	general	4-rs	left	dlh1	classification	_None	lr	True	100	None
2334	general	4-rs	left	dlh1	classification	_None	lr	True	200	None
2335	general	4-rs	left	dlh1	classification	_None	lr	True	500	None
2336	general	4-rs	left	dlh1	classification	_None	lr	True	1000	None
2337	general	4-rs	left	dlh1	classification	_downsample	randomforest	True	100	None
2338	general	4-rs	left	dlh1	classification	_downsample	randomforest	True	200	None
2339	general	4-rs	left	dlh1	classification	_downsample	randomforest	True	500	None
2340	general	4-rs	left	dlh1	classification	_downsample	randomforest	True	1000	None
2341	general	4-rs	left	dlh1	classification	_downsample	lr	True	100	None
2342	general	4-rs	left	dlh1	classification	_downsample	lr	True	200	None
2343	general	4-rs	left	dlh1	classification	_downsample	lr	True	500	None
2344	general	4-rs	left	dlh1	classification	_downsample	lr	True	1000	None
2345	general	4-rs	left	dlh1	classification	_smote	randomforest	True	100	None
2346	general	4-rs	left	dlh1	classification	_smote	randomforest	True	200	None
2347	general	4-rs	left	dlh1	classification	_smote	randomforest	True	500	None
2348	general	4-rs	left	dlh1	classification	_smote	randomforest	True	1000	None
2349	general	4-rs	left	dlh1	classification	_smote	lr	True	100	None
2350	general	4-rs	left	dlh1	classification	_smote	lr	True	200	None
2351	general	4-rs	left	dlh1	classification	_smote	lr	True	500	None
2352	general	4-rs	left	dlh1	classification	_smote	lr	True	1000	None
2353	general	4-rs	left	dlh2	classification	_None	randomforest	True	100	None
2354	general	4-rs	left	dlh2	classification	_None	randomforest	True	200	None
2355	general	4-rs	left	dlh2	classification	_None	randomforest	True	500	None
2356	general	4-rs	left	dlh2	classification	_None	randomforest	True	1000	None
2357	general	4-rs	left	dlh2	classification	_None	lr	True	100	None
2358	general	4-rs	left	dlh2	classification	_None	lr	True	200	None
2359	general	4-rs	left	dlh2	classification	_None	lr	True	500	None
2360	general	4-rs	left	dlh2	classification	_None	lr	True	1000	None
2361	general	4-rs	left	dlh2	classification	_downsample	randomforest	True	100	None
2362	general	4-rs	left	dlh2	classification	_downsample	randomforest	True	200	None
2363	general	4-rs	left	dlh2	classification	_downsample	randomforest	True	500	None
2364	general	4-rs	left	dlh2	classification	_downsample	randomforest	True	1000	None
2365	general	4-rs	left	dlh2	classification	_downsample	lr	True	100	None
2366	general	4-rs	left	dlh2	classification	_downsample	lr	True	200	None
2367	general	4-rs	left	dlh2	classification	_downsample	lr	True	500	None
2368	general	4-rs	left	dlh2	classification	_downsample	lr	True	1000	None
2369	general	4-rs	left	dlh2	classification	_smote	randomforest	True	100	None
2370	general	4-rs	left	dlh2	classification	_smote	randomforest	True	200	None
2371	general	4-rs	left	dlh2	classification	_smote	randomforest	True	500	None
2372	general	4-rs	left	dlh2	classification	_smote	randomforest	True	1000	None
2373	general	4-rs	left	dlh2	classification	_smote	lr	True	100	None
2374	general	4-rs	left	dlh2	classification	_smote	lr	True	200	None
2375	general	4-rs	left	dlh2	classification	_smote	lr	True	500	None
2376	general	4-rs	left	dlh2	classification	_smote	lr	True	1000	None
2377	general	41-pk	left	dlh0	classification	_None	randomforest	True	100	None
2378	general	41-pk	left	dlh0	classification	_None	randomforest	True	200	None
2379	general	41-pk	left	dlh0	classification	_None	randomforest	True	500	None
2380	general	41-pk	left	dlh0	classification	_None	randomforest	True	1000	None
2381	general	41-pk	left	dlh0	classification	_None	lr	True	100	None
2382	general	41-pk	left	dlh0	classification	_None	lr	True	200	None
2383	general	41-pk	left	dlh0	classification	_None	lr	True	500	None
2384	general	41-pk	left	dlh0	classification	_None	lr	True	1000	None
